ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
44,Rhode Island,RI,44001,Bristol County,44001,"Bristol County, Rhode Island",24.131673456846,50658,0,21475,50,19173,359,5000,690,1111,259,4361,518,2385,464,1041,295,10148,99,9204,8,5208,592,870,246,585,242,5136,202,1583,319,0,34,67,48,1175,264,3969,104,10.7,1.5,4.1,0.9,22.7,2.7,6.7,1.3,2.1,0.6,20.0,0.2,18.2,0.1,10.4,1.2,4.5,1.3,1.2,0.5,10.1,0.4,7.4,1.5,0.0,0.2,0.4,0.3,6.1,1.4,7.8,0.2,0.0,0.0,0.25,0.5,0.0,0.75,0.0,0.5,0.5,0.0,0.0,0.5,1.5,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.5,1.0,1.75,0.0,4.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,41657,1722,271,475,124,1728,0,1229,202,28,33,0,34,1531,279,145,98,9.0,1.4,0.9,0.2,3.4,0.0,2.4,0.4,0.1,0.1,0.0,0.1,3.0,0.6,0.3,0.2
44,Rhode Island,RI,44003,Kent County,44003,"Kent County, Rhode Island",168.567798432846,170168,0,76104,92,72199,551,23038,1897,4345,598,20209,1269,9180,982,5304,829,33169,177,31301,0,24916,1419,3509,582,1355,342,24665,423,10620,807,1090,242,1036,279,4348,591,1617,41,13.7,1.1,4.6,0.6,28.0,1.7,7.3,0.8,3.1,0.5,19.5,0.1,18.4,0.0,14.8,0.8,4.9,0.8,0.8,0.2,14.5,0.2,14.0,1.1,1.4,0.3,1.5,0.4,6.0,0.8,1.0,0.0,0.75,0.25,0.75,0.75,0.5,3.0,0.75,0.25,0.75,1.0,0.5,0.0,2.5,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.25,0.0,2.25,0.5,8.25,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,164421,6753,738,3004,377,10712,0,5112,309,200,138,58,79,5070,584,509,269,9.4,1.0,1.8,0.2,6.3,0.0,3.0,0.2,0.1,0.1,0.0,0.1,3.0,0.3,0.3,0.2
44,Rhode Island,RI,44005,Newport County,44005,"Newport County, Rhode Island",102.430458659458,85442,0,43415,56,35786,591,10256,997,2906,578,8323,692,3334,459,3001,498,20421,168,13861,4,9615,754,1645,286,972,332,13527,503,3570,435,877,255,282,132,2635,355,3804,76,12.5,1.2,6.5,1.3,23.3,1.9,5.2,0.7,3.6,0.6,23.9,0.2,16.2,0.1,11.7,0.9,4.6,0.8,1.2,0.4,15.8,0.6,8.3,1.0,2.0,0.6,0.7,0.4,7.4,1.0,4.5,0.1,0.25,1.0,0.5,0.25,0.75,2.75,0.5,1.0,0.25,0.5,0.25,0.5,2.5,0.5,0.75,0.75,0.75,0.5,1.0,0.5,0.75,0.5,3.25,0.75,9.25,0.75,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,87067,2800,360,3234,322,5102,0,1163,266,210,91,20,40,3268,541,530,248,7.8,1.0,3.8,0.4,6.0,0.0,1.4,0.3,0.2,0.1,0.0,0.1,3.8,0.6,0.6,0.3
44,Rhode Island,RI,44007,Providence County,44007,"Providence County, Rhode Island",409.481422822104,657984,0,276370,177,253635,1144,133636,3824,22083,1564,78451,2564,62375,2233,34324,2369,103181,37,133441,96,91700,2396,19466,1331,39251,2270,273698,1333,40636,1738,1107,261,6934,956,28653,1414,28719,149,21.2,0.6,6.3,0.4,30.9,1.0,13.7,0.5,5.3,0.4,15.7,0.1,20.3,0.1,14.2,0.4,7.7,0.5,6.3,0.4,41.6,0.2,14.7,0.6,0.4,0.1,2.7,0.4,11.3,0.6,4.4,0.0,1.0,0.75,1.0,1.0,1.0,4.75,1.0,0.0,1.0,0.75,1.0,1.0,3.75,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,3.5,1.0,13.0,1.0,1,0,1,1,1,4,0,1,0,1,1,3,1,1,1,0,1,1,0,3,11,658220,31487,1343,50296,1664,161019,0,27068,657,1236,379,362,160,26660,2054,7057,1101,12.4,0.5,7.6,0.3,24.5,0.0,4.1,0.1,0.2,0.1,0.1,0.1,4.1,0.3,1.1,0.2
44,Rhode Island,RI,44009,Washington County,44009,"Washington County, Rhode Island",329.278440470792,129998,0,65689,70,51426,697,15816,1683,4171,652,11313,824,4661,631,2775,461,28459,213,20517,0,13592,899,2594,466,1140,312,13064,395,3708,495,1121,252,323,160,2268,370,6888,88,12.8,1.4,5.9,0.9,22.0,1.6,5.1,0.7,2.2,0.4,21.9,0.2,15.8,0.0,10.6,0.7,5.0,0.9,0.9,0.2,10.0,0.3,5.6,0.8,1.7,0.4,0.6,0.3,4.4,0.7,5.3,0.1,0.5,0.5,0.0,0.0,0.25,1.25,0.25,0.75,0.0,0.25,0.75,0.25,2.0,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.75,1.75,0.0,5.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128492,3424,496,1295,305,4635,0,2605,330,387,165,6,12,3935,586,201,215,6.7,1.0,1.0,0.2,3.6,0.0,2.0,0.3,0.3,0.1,0.0,0.1,3.0,0.5,0.2,0.2
