ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
15,Hawaii,HI,15001,Hawaii County,15001,"Hawaii County, Hawaii",4028.428795904838,202163,0,88965,89,72468,941,43133,2228,6199,736,18288,1149,10297,1008,9608,1117,44910,26,43024,0,30614,1389,3814,521,5371,840,142400,335,8246,712,281,121,5559,594,3647,518,2383,67,21.6,1.1,6.5,0.8,25.2,1.6,7.1,0.7,4.8,0.6,22.2,0.1,21.3,0.0,15.3,0.7,5.3,0.7,2.8,0.4,70.4,0.2,9.3,0.8,0.3,0.1,7.7,0.8,5.0,0.7,1.2,0.0,1.0,1.0,0.5,0.0,0.5,3.0,1.0,1.0,0.5,0.75,0.75,0.5,3.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.25,1.5,0.0,8.0,0.5,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,186490,9435,711,1512,197,27543,0,42442,2017,231,81,22620,1162,47338,2368,714,297,13.0,1.0,0.7,0.1,13.6,0.0,21.0,1.0,0.1,0.1,11.2,0.6,23.4,1.2,0.4,0.1
15,Hawaii,HI,15003,Honolulu County,15003,"Honolulu County, Hawaii",600.73109019604,1010100,0,369775,221,333700,1329,138573,4444,23531,1363,84723,2163,51532,1712,33381,1573,187393,0,211222,0,111686,1778,14279,1116,44877,2083,834137,728,110836,1694,898,234,28569,1294,32091,1194,33800,233,14.2,0.5,4.8,0.3,25.4,0.6,7.3,0.2,3.5,0.2,18.6,0.0,20.9,0.0,11.7,0.2,4.3,0.3,4.7,100.0,82.6,0.1,30.0,0.5,0.2,0.1,8.6,0.4,9.6,0.4,3.3,0.0,0.0,0.5,0.75,0.25,0.0,1.5,0.0,0.0,0.25,0.5,0.5,1.0,2.25,0.25,1.0,1.0,1.0,1.0,0.0,0.75,1.0,0.75,3.5,1.0,8.25,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,2,4,1025031,30650,1278,23555,725,103393,0,420208,3452,1495,261,94883,1597,188273,3946,2330,508,9.2,0.4,2.3,0.1,10.2,0.0,41.6,0.3,0.1,0.1,9.4,0.2,18.6,0.4,0.2,0.1
15,Hawaii,HI,15005,Kalawao County,15005,"Kalawao County, Hawaii",11.991402633506,50,21,96,21,32,20,10,6,0,12,5,21,4,3,3,9,11,9,0,12,10,7,0,16,0,48,37,21,2,12,1,2,0,16,3,4,14,5,21.3,7.4,0.0,49.4,15.6,64.9,8.0,7.4,6.4,18.3,22.0,18.2,0.0,41.9,21.3,14.9,0.0,50.0,0.0,96.0,74.0,28.2,2.1,12.5,1.0,2.6,0.0,50.0,9.4,12.8,28.0,15.4,0.75,0.0,0.0,1.0,1.0,2.75,0.5,0.75,0.0,1.0,0.0,0.0,1.75,0.0,0.75,0.75,0.75,0.0,1.0,0.0,0.75,1.0,2.75,0.5,8.0,0.5,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,2,5,82,4,4,1,2,6,10,6,6,9,19,6,6,9,11,0,12,12.5,12.6,2.0,4.0,12.0,21.3,12.0,12.1,18.0,26.6,12.0,12.2,18.0,21.7,0.0,41.9
15,Hawaii,HI,15007,Kauai County,15007,"Kauai County, Hawaii",619.829545316824,73511,0,30236,48,22978,512,11209,1350,1515,220,5833,553,3950,419,3610,516,15557,76,15802,115,8092,558,859,179,2059,343,52269,118,4301,450,131,80,1789,315,983,243,802,56,15.4,1.9,4.1,0.6,25.4,2.3,7.5,0.8,5.0,0.7,21.2,0.1,21.5,0.2,11.1,0.8,3.8,0.8,3.0,0.5,71.1,0.2,14.2,1.5,0.4,0.3,7.8,1.4,4.3,1.0,1.1,0.1,0.5,0.25,0.75,0.5,0.75,2.75,0.5,0.5,1.0,0.25,0.25,0.75,2.75,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.0,0.0,1.75,0.25,7.75,0.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,69765,1754,295,383,168,8501,0,20838,1088,66,38,6512,356,15735,1162,234,165,7.6,1.3,0.5,0.2,11.6,0.0,28.3,1.5,0.1,0.1,8.9,0.5,21.4,1.6,0.3,0.2
15,Hawaii,HI,15009,Maui County,15009,"Maui County, Hawaii",1161.539330889784,164765,21,71801,109,54728,796,24405,1703,4668,562,13515,804,8810,1030,7636,903,31837,99,35271,11,17014,1007,3023,508,4067,557,116522,349,14225,759,240,118,5453,580,2418,391,2742,226,15.0,1.0,5.4,0.7,24.7,1.4,7.5,0.9,4.7,0.6,19.3,0.1,21.4,0.1,10.4,0.6,5.5,0.9,2.6,0.4,70.7,0.2,19.8,1.1,0.3,0.2,10.0,1.0,4.4,0.7,1.7,0.1,0.25,0.75,0.25,0.5,0.25,2.0,0.25,0.25,0.75,0.0,1.0,0.25,2.25,0.25,0.25,0.25,0.25,0.75,0.25,1.0,0.25,0.5,2.75,0.5,7.25,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,156847,6670,619,1213,194,19580,11,45867,1614,255,87,16769,709,32255,1953,583,319,12.2,1.1,0.7,0.1,11.9,0.1,27.8,1.0,0.2,0.1,10.2,0.4,19.6,1.2,0.4,0.2
